dataset_key,dataset_name,target_player,direction,k,trial,exposure_index,model_a,model_b,both_active,influence_decision,rigging_decision,same_decision,influence_rows_added,rigging_rows_added,influence_success_after_step,rigging_success_after_step,influence_rank_after_step,rigging_rank_after_step,initial_rank
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,24,Stefanos Tsitsipas,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,25,Andrey Rublev,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,26,Stefanos Tsitsipas,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,27,Stefanos Tsitsipas,Novak Djokovic,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,28,Taylor Fritz,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,29,Jannik Sinner,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,30,Novak Djokovic,Andrey Rublev,True,model_b,model_a,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,31,Carlos Alcaraz,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,32,Alexander Zverev,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,33,Taylor Fritz,Holger Rune,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,34,Stefanos Tsitsipas,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,35,Taylor Fritz,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,36,Hubert Hurkacz,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,37,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,38,Taylor Fritz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,39,Alexander Zverev,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,40,Alexander Zverev,Taylor Fritz,True,model_a,model_b,False,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,41,Novak Djokovic,Taylor Fritz,True,model_a,model_b,False,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,42,Stefanos Tsitsipas,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,43,Daniil Medvedev,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,44,Stefanos Tsitsipas,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,45,Novak Djokovic,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,46,Jannik Sinner,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,47,Andrey Rublev,Daniil Medvedev,True,model_b,model_b,True,1,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,48,Carlos Alcaraz,Andrey Rublev,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,1,49,Jannik Sinner,Taylor Fritz,False,already_done,model_a,False,0,1,True,True,4,4,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,1,Alexander Zverev,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,2,Novak Djokovic,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,3,Carlos Alcaraz,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,4,Novak Djokovic,Alexander Zverev,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,5,Andrey Rublev,Hubert Hurkacz,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,6,Stefanos Tsitsipas,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,7,Andrey Rublev,Jannik Sinner,True,model_b,model_a,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,8,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,9,Andrey Rublev,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,10,Stefanos Tsitsipas,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,11,Hubert Hurkacz,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,12,Carlos Alcaraz,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,13,Holger Rune,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,14,Andrey Rublev,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,15,Stefanos Tsitsipas,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,16,Taylor Fritz,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,17,Taylor Fritz,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,18,Jannik Sinner,Hubert Hurkacz,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,19,Hubert Hurkacz,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,20,Jannik Sinner,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,21,Andrey Rublev,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,22,Jannik Sinner,Andrey Rublev,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,23,Daniil Medvedev,Hubert Hurkacz,True,model_b,model_a,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,24,Alexander Zverev,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,25,Novak Djokovic,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,26,Jannik Sinner,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,27,Taylor Fritz,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,28,Holger Rune,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,29,Carlos Alcaraz,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,30,Stefanos Tsitsipas,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,31,Andrey Rublev,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,32,Novak Djokovic,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,33,Novak Djokovic,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,34,Jannik Sinner,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,35,Hubert Hurkacz,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,36,Carlos Alcaraz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,37,Andrey Rublev,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,38,Holger Rune,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,39,Andrey Rublev,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,40,Novak Djokovic,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,41,Holger Rune,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,42,Novak Djokovic,Alexander Zverev,True,model_b,model_a,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,43,Novak Djokovic,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,44,Stefanos Tsitsipas,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,45,Holger Rune,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,46,Daniil Medvedev,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,47,Daniil Medvedev,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,48,Novak Djokovic,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,49,Alexander Zverev,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,50,Daniil Medvedev,Andrey Rublev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,51,Alexander Zverev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,52,Holger Rune,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,53,Alexander Zverev,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,54,Carlos Alcaraz,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,55,Stefanos Tsitsipas,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,56,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,57,Taylor Fritz,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,58,Novak Djokovic,Holger Rune,True,model_a,model_b,False,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,59,Andrey Rublev,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,60,Alexander Zverev,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,61,Daniil Medvedev,Jannik Sinner,True,model_a,model_b,False,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,62,Taylor Fritz,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,63,Carlos Alcaraz,Jannik Sinner,True,model_b,model_b,True,1,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,64,Holger Rune,Andrey Rublev,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,65,Holger Rune,Novak Djokovic,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,66,Taylor Fritz,Hubert Hurkacz,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,67,Carlos Alcaraz,Stefanos Tsitsipas,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,68,Hubert Hurkacz,Alexander Zverev,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,69,Stefanos Tsitsipas,Novak Djokovic,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,70,Holger Rune,Andrey Rublev,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,2,71,Alexander Zverev,Hubert Hurkacz,False,already_done,model_b,False,0,1,True,True,4,4,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,1,Novak Djokovic,Alexander Zverev,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,2,Taylor Fritz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,3,Novak Djokovic,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,4,Jannik Sinner,Stefanos Tsitsipas,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,5,Carlos Alcaraz,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,6,Daniil Medvedev,Hubert Hurkacz,True,model_b,model_a,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,7,Jannik Sinner,Hubert Hurkacz,True,model_a,model_b,False,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,8,Carlos Alcaraz,Holger Rune,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,9,Alexander Zverev,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,10,Andrey Rublev,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,11,Novak Djokovic,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,12,Alexander Zverev,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,13,Taylor Fritz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,14,Jannik Sinner,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,15,Novak Djokovic,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,16,Daniil Medvedev,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,17,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,18,Alexander Zverev,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,19,Alexander Zverev,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,20,Carlos Alcaraz,Alexander Zverev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,21,Taylor Fritz,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,22,Andrey Rublev,Taylor Fritz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,23,Jannik Sinner,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,24,Taylor Fritz,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,25,Taylor Fritz,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,26,Jannik Sinner,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,27,Andrey Rublev,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,28,Taylor Fritz,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,29,Hubert Hurkacz,Daniil Medvedev,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,30,Andrey Rublev,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,31,Stefanos Tsitsipas,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,32,Carlos Alcaraz,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,33,Holger Rune,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,34,Taylor Fritz,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,35,Holger Rune,Andrey Rublev,True,model_b,model_b,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,36,Andrey Rublev,Holger Rune,True,model_a,model_a,True,1,1,False,False,2,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,37,Carlos Alcaraz,Novak Djokovic,True,model_b,model_b,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,38,Daniil Medvedev,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,39,Stefanos Tsitsipas,Alexander Zverev,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,40,Taylor Fritz,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,3,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,41,Alexander Zverev,Jannik Sinner,True,model_b,model_b,True,1,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,42,Taylor Fritz,Holger Rune,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,43,Carlos Alcaraz,Alexander Zverev,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,44,Hubert Hurkacz,Carlos Alcaraz,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,45,Novak Djokovic,Andrey Rublev,False,already_done,model_b,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,46,Daniil Medvedev,Hubert Hurkacz,False,already_done,model_a,False,0,1,True,False,4,3,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,3,47,Andrey Rublev,Jannik Sinner,False,already_done,model_b,False,0,1,True,True,4,4,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,4,1,Holger Rune,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,4,2,Holger Rune,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,2,2,2
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Carlos Alcaraz,demote,3,4,3,Andrey Rublev,Daniil Medvedev,True,model_a,model_b,False,1,1,False,False,2,2,2
